0
65
4
8
63
49
35
2
27
22
54
15
7
54
161
93
4
8
12
6
79
44
2
54
2
21
163
4
3
19
48
21
21
4
11
18
174
154
17
52
8
5
5
2
2
6
31
9
14
2
31
17
9
10
69
2
20
3
9
42
9
35
143
128
188
75
17
2
7
154
55
19
75
87
28
19
66
109
103
2
32
42
15
77
64
16
27
89
25
50
39
37
30
62
10
47
25
34
53
1
21
8
12
127
50
6
54
66
67
45
72
20
31
4
22
29
4
53
3
16
5
23
2
8
108
151
66
43
14
19
44
21
210
71
51
27
158
15
17
129
70
48
10
24
15
44
18
29
26
51
12
48
47
61
5
3
44
25
26
63
186
71
33
18
56
89
117
37
31
21
11
8
121
3
125
190
18
102
35
18
58
58
69
132
57
4
4
48
5
94
154
31
21
20
99
124
38
4
50
2
12
29
98
61
23
75
98
81
67
75
60
57
37
48
69
8
5
15
134
116
56
49
46
45
58
124
56
49
52
6
16
20
31
32
114
41
8
5
22
16
31
33
50
82
59
12
3
18
78
41
7
63
73
12
56
13
63
42
47
58
3
35
93
21
67
25
91
10
21
11
67
14
104
26
24
140
106
56
120
34
20
182
110
2
185
42
49
63
40
35
66
3
49
47
30
11
18
44
29
56
40
19
11
2
26
13
72
36
34
4
8
55
9
9
53
3
56
24
54
68
4
52
60
36
50
33
25
51
52
23
50
33
25
40
27
27
19
20
24
22
13
87
93
144
80
3
63
24
56
14
35
27
23
15
26
19
23
24
68
42
15
53
30
13
38
25
52
17
19
11
38
19
5
27
42
36
9
38
10
15
52
32
44
61
13
29
35
17
35
34
39
62
8
59
35
23
48
14
9
6
30
23
20
23
19
21
13
52
29
17
32
21
6
40
36
31
38
46
20
14
26
16
11
11
11
37
35
21
10
3
25
7
57
16
23
32
21
34
24
9
26
32
44
32
55
22
10
6
37
59
8
36
3
21
32
32
24
1
11
22
18
10
64
45
8
11
39
24
49
23
30
23
28
43
18
24
13
29
29
19
3
5
6
34
44
38
32
9
16
7
23
45
34
25
23
8
46
8
14
17
24
23
13
7
18
11
33
27
4
6
20
18
36
11
7
34
18
14
22
24
15
39
26
9
15
11
32
16
23
4
7
21
13
7
9
2
6
20
25
36
23
10
14
24
3
2
4
1
8
3
20
14
3
67
20
17
8
12
10
14
21
9
2
14
10
3
2
30
15
7
4
32
12
16
28
12
59
15
6
11
7
7
20
1
9
9
4
7
7
1
10
7
1
26
23
5
5
10
9
4
17
9
15
17
29
41
26
10
15
13
7
18
7
14
4
4
5
18
32
19
2
24
8
19
24
10
4
13
8
8
15
14
10
10
5
14
4
4
5
2
1
9
6
6
3
17
14
10
10
3
6
9
3
3
4
3
2
6
9
15
14
6
3
3
2
1
2
4
6
2
48
3
5
3
7
6
3
1
24
3
2
1
7
7
6
3
2
3
3
6
3
18
7
4
1
10
10
6
3
2
4
2
4
4
9
5
5
1
7
2
2
1
2
3
2
2
5
2
3
2
2
2
2
1
1
6
1
1
2
1
2
1
1
1
1
1
1
2
1
1
4
1
1
2
2
2
1
1
1
6
2
2
2
1
1
2
2
2
2
2
2
1
2
1
1
2
2
2
18
1
1
3
1
2
1
1
1
1
1
2
7
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
2
1
39
6
35
6
2
60
1
1
4
1
1
1
1
1
31
115
160
7
19
23
13
24
3
98
16
26
56
30
11
41
50
44
51
29
10
36
43
15
32
43
14
30
48
26
68
92
56
20
38
92
48
63
29
21
54
53
33
18
105
110
9
9
9
52
10
11
16
4
31
28
4
16
15
25
2
4
20
22
31
20
27
20
15
8
36
12
7
3
2
2
4
